client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705415.wav,For much of this period he recorded and toured with Eddie Kirkland.,4,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705416.wav,"See History of Lafayette, Louisiana for main article.",2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705423.wav,Jennifer Brown.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705424.wav,Her interment was at Flushing Cemetery.,4,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705425.wav,"In ordinary driving situations, only the vehicle's front wheels are employed.",2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705427.wav,Thrinaxodon has been dated between the Permian-Triassic boundary and the mid-Triassic.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705429.wav,They failed to detain Rahman as he was not present in his house.,4,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705435.wav,"He now considers it unlikely a ""Spares"" film will ever be made.",4,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705438.wav,However she never left the causes without any financial support.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705445.wav,This was when the Reconstruction legislature established the first public schools in the state.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705447.wav,And we didn’t always get it quite right.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705449.wav,Pekah succeeded Pekahiah as king.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705450.wav,A hot meal and complimentary drinks were served in the economy cabin.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705451.wav,States legally regulate the private sector.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705452.wav,The United States Postal Service operates the Boydton Post Office in Boydton.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705453.wav,Hardy was the youngest of five children.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705454.wav,This has proved problematic as in the cases involving corporate manslaughter.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705465.wav,"She is buried in Brompton Cemetery, London.",2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705466.wav,She then majored in theatre at the California Institute of the Arts.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705468.wav,Some paddle makers have an online paddle size calculator.,2,0,twenties,male,United States English,,en,
0e98e50c3a678b5eae1378e88947f3263b13b52e43c4fc402be93d64ea37c0d702962da2e3daa5ffb0252ce0372a846862611c4e9f23d7bd383f98fe636c1216,common_voice_en_36705469.wav,"Both species are semelparous, meaning that they die after spawning.",2,0,twenties,male,United States English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811625.wav,They negotiate the construction project and manage the process from conception through to completion.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811627.wav,Nicholson was cast as Eugene O'Neill over James Taylor and Sam Shepard.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811629.wav,Thunderstorms are frequent and can be violent with dangerous cloud-to-ground lightning.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811630.wav,"However, most modern types of chewing gum use synthetic gum based materials.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811631.wav,Many black players at the time suffered racist abuse from the stands.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811632.wav,This included hill running and springing.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811633.wav,"The region is nearly congruent with some definitions of ""Manchuria"" in historical foreign usage.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811640.wav,Some consider it a key contributor to the success of Singapore since independence.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811644.wav,"Previously, he had been running as an independent.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811646.wav,She is the first Kenyan female rower to compete at the Paralympics.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811647.wav,The Monaro Highway defines the park's western boundary.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811654.wav,They have also run programs addressing violence against women.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811655.wav,"A thunderstorm is simulated at noon each day, followed by a cool, light drizzle.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811656.wav,A remorseful Tracy then shows up at the Kirkland home to apologize.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811658.wav,His works are published by Frog Peak Music and Theodore Presser.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811659.wav,Reese had some hobbies; even those he pursued with typical commitment.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811660.wav,Students will be provided opportunities to gain industry certification and possible college credit.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811661.wav,His most notable achievement was the reconstruction of the partially ruined Rosenburg Castle.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811662.wav,"The neutral venue was announced to be Amman International Stadium in Amman, Jordan.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811663.wav,Kardash became secretary of the Winnipeg branch of the Canadian-Soviet Friendly Society.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811669.wav,So that he has to hide after eating.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811672.wav,"Icons features Clint Eastwood, Paul Newman, Robert Redford, and Barbra Streisand.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811679.wav,The film ends as the cast dances to Eve's theme song.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811680.wav,Now here is the babyish trash.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811682.wav,A freely traversable walkway divides the station into two sections.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811684.wav,"However, shortly after its publication, the page was taken down.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811698.wav,Newell was twice married.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811699.wav,"Ada Louise Huxtable called the fight ""Rockefeller's Vietnam"".",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811720.wav,In the last two lines the speaker identifies the creator: God.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811731.wav,"He attended Phillips Exeter Academy in New Hampshire, and graduated from Harvard University.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811733.wav,"Wilhelm Frick, former Minister of the Interior.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811734.wav,It is situated on the River Ayr.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811735.wav,The pieces are usually decorated with edible silver foil.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811741.wav,"In contrast to other shelters, these buildings were considered completely bomb-proof.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811743.wav,The Oceans and Fisheries Directorate has two offices dedicated to international oceans issues.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811744.wav,It was later renamed as the Amelia Belle.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811745.wav,"At some point, it was also known as the Fairchild Aircraft Manufacturing Company.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811751.wav,He traveled all over the world with the famous P. T. Barnum circus.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811752.wav,All songs written by Natalie Merchant except as noted.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811753.wav,"The community was finally named after William Keyser, a Baltimore and Ohio Railroad official.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811754.wav,Its seat is Toledo.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811756.wav,"Therefore, these six models have been nicknamed ""slant nose"" units.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811757.wav,The two agreed to do so at the Siluete gig in Sarajevo.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811758.wav,There were however two crumbs of comfort.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811759.wav,"Indeed, ""Pedals to push, that's all"" was used as the marque's slogan.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811760.wav,Leesville soccer and lacrosse teams also play in the same venue.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811768.wav,"The women's wards cater for antenatal, gynaecology, neonatal, and postnatal disciplines.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811770.wav,The briskly-paced finale is preceded by a short slow introduction.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811771.wav,Kim was appointed President of the World Bank.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811772.wav,This is normally held in October.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811774.wav,"Ure's novel, ""Secret Meeting"", publicises the danger of chat rooms and the internet.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811775.wav,Immigration assumptions by Statistics South Africa to South Africa based on race.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811777.wav,"He gained new two-dimensional sprites for ""Project X Zone"" and ""Cross Edge.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811778.wav,No nation was successful in winning more than one medal.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811779.wav,A campground and day use area is located in the hamlet of Calling Lake.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811790.wav,The district was in the southeast part of the City of Calgary.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811834.wav,"After that, he was admitted to the Athens University of Economics and Business.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811836.wav,"The ""Co"" element came from friends who helped in publishing the game.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811837.wav,He has held several papal appointments.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811838.wav,"The residents were a mix of native and European settlers, primarily Finnish people.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811845.wav,Clementi Fire Station is located off Commonwealth Avenue West.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811847.wav,"The cup-shaped, solitary, salverform flower tapers off into a narrow tube.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811855.wav,Risk factors of thrifty phenotype include advanced maternal age and placental insufficiency.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811857.wav,"In the Middle Ages, the Manor Houses facilitated different activities and events.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811858.wav,These were used until further investment made Prestwick compatible with jet transportation.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811865.wav,The area remains one of the strongest centres for Baseball in Australia.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811867.wav,"They join forces, inspiring the team to victory.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811868.wav,"The township surrounds the borough of Mill Village, a separate municipality.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811874.wav,"Vulcans must mate or die ""trying"".",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811877.wav,"This group also is primarily responsible for the school's website, Deerfield Beach High School.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811878.wav,The X Factor Musical for the West End stage.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811893.wav,The design would introduce two long-running features used in many American automobile designs.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811911.wav,"It also has one science lab, used mainly for Junior School Science.",4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811915.wav,"However, a storm thwarted their attempts at establishing a colony.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811918.wav,Females lay two eggs in a nest in a fork of a tree.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811919.wav,"Consequently, the New Zealand Division temporarily lost him as its commander.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811941.wav,C. S. Roberts in command.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811943.wav,A similar group was the National Socialist Motor Corps.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811944.wav,"On his death the titles passed to his eldest son, the sixth Earl.",2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811946.wav,The community was named for General Theodore H. Barrett.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811947.wav,The Krewe of Rex Parade was delayed while snow was removed from the route.,4,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811950.wav,This redirecting of attention is called identification.,2,0,thirties,male,Scottish English,,en,
0b594502c0ada6568c56d61aab8fc4db96e1cff66965499efda4458619687434ff2b8934d26cdee2419cd105842dd227ccba8da1c3884c8f43210499771e998a,common_voice_en_36811951.wav,The book is today kept in the University Library of Lund University.,2,0,thirties,male,Scottish English,,en,
